age,average_watch_hours,mobile_app_usage_pct,complaints_raised,received_promotions,referred_by_friend,is_churned,monthly_fee,tenure_days,watch_per_fee_ratio,is_heavy_complainer,is_new_customer,gender_Male,gender_Other,country_Canada,country_France,country_Germany,country_India,country_Ireland,country_UK,country_USA,subscription_type_Premium,subscription_type_Standard
26,5.47,16.99,1,0,0,0,9.51,995,0.5751840168243953,0,0,False,False,False,False,False,False,False,True,False,False,False
72,4.02,49.52,1,0,0,0,13.71,507,0.2932166301969365,0,0,True,False,False,False,False,False,False,True,False,False,True
74,1.72,33.89,1,0,0,1,14.02,212,0.12268188302425106,0,0,False,False,True,False,False,False,False,False,False,False,True
36,3.56,39.98,0,0,0,1,8.59,203,0.41443538998835855,0,0,False,False,False,False,False,True,False,False,False,False,False
64,3.13,95.67,0,1,1,0,17.75,43,0.1763380281690141,0,1,False,False,False,False,False,False,False,False,False,True,False
69,3.49,28.72,0,1,0,0,13.02,102,0.26804915514592936,0,0,True,False,False,False,False,False,False,False,False,False,True
31,14.56,69.41,0,1,1,0,18.48,543,0.7878787878787878,0,0,False,False,False,False,False,False,False,False,True,True,False
73,15.75,48.81,0,0,1,0,8.87,631,1.7756482525366406,0,0,False,False,False,False,True,False,False,False,False,False,False
55,11.07,40.52,1,0,0,0,9.05,372,1.2232044198895027,0,0,False,False,False,False,False,True,False,False,False,False,False
70,2.46,59.69,0,0,0,1,9.0,362,0.2733333333333333,0,0,False,False,False,False,True,False,False,False,False,False,False
53,22.33,10.8,1,1,0,0,8.83,384,2.528878822197055,0,0,False,False,False,False,False,True,False,False,False,False,False
57,15.44,38.57,1,0,0,0,9.09,876,1.6985698569856986,0,0,False,False,False,False,False,True,False,False,False,False,False
34,9.0,31.38,1,0,0,1,8.38,192,1.0739856801909307,0,0,True,False,False,False,False,False,True,False,False,False,False
47,5.11,58.74,0,1,1,0,17.56,145,0.29100227790432803,0,0,True,False,True,False,False,False,False,False,False,True,False
26,19.47,3.29,1,0,0,0,18.94,1061,1.0279831045406547,0,0,False,False,False,False,True,False,False,False,False,True,False
50,4.09,47.0,1,1,1,1,17.92,1076,0.22823660714285712,0,0,True,False,False,False,False,False,True,False,False,True,False
73,5.52,77.4,1,0,1,0,18.27,820,0.30213464696223313,0,0,False,True,False,False,False,False,False,False,True,True,False
69,3.16,27.21,0,0,0,0,13.45,572,0.23494423791821564,0,0,False,False,True,False,False,False,False,False,False,False,True
42,8.07,68.72,0,1,0,0,13.76,443,0.5864825581395349,0,0,False,False,True,False,False,False,False,False,False,False,True
31,12.46,42.96,1,0,0,0,8.84,711,1.409502262443439,0,0,True,False,False,False,False,False,False,False,False,False,False
28,13.41,62.84,0,0,0,0,7.98,671,1.6804511278195489,0,0,True,False,False,False,False,True,False,False,False,False,False
70,17.92,28.9,1,0,0,1,15.06,698,1.1899070385126163,0,0,False,False,False,True,False,False,False,False,False,False,True
52,2.1,66.37,3,0,0,1,18.32,51,0.1146288209606987,1,1,False,False,False,False,False,True,False,False,False,True,False
58,7.49,59.64,0,0,1,0,13.03,998,0.5748273215656179,0,0,False,True,False,False,False,False,False,True,False,False,True
31,17.01,17.99,1,0,0,1,19.06,359,0.892444910807975,0,0,True,False,False,False,False,True,False,False,False,True,False
47,1.81,24.06,3,0,0,0,8.99,1075,0.20133481646273638,1,0,True,False,False,False,False,True,False,False,False,False,False
58,4.53,59.64,2,0,0,0,13.99,931,0.32380271622587564,1,0,True,False,False,False,False,True,False,False,False,False,True
21,12.16,42.79,1,1,0,0,14.44,753,0.8421052631578948,0,0,False,False,False,False,False,False,False,False,False,False,True
21,8.93,48.05,0,0,1,0,17.83,281,0.5008412787436904,0,0,True,False,False,False,False,False,False,False,True,True,False
45,13.17,53.2,1,1,0,1,18.06,234,0.7292358803986712,0,0,True,False,False,False,False,True,False,False,False,True,False
25,24.72,45.66,0,0,0,0,14.01,861,1.7644539614561028,0,0,True,False,False,True,False,False,False,False,False,False,True
19,2.83,38.54,0,0,0,0,9.2,820,0.30760869565217397,0,0,True,False,False,False,False,False,False,False,False,False,False
58,7.19,64.87,0,0,0,1,9.16,494,0.784934497816594,0,0,False,True,False,True,False,False,False,False,False,False,False
63,20.51,60.65,1,0,0,0,9.24,423,2.2196969696969697,0,0,False,False,True,False,False,False,False,False,False,False,False
39,8.5,15.84,1,1,1,1,18.08,1050,0.4701327433628319,0,0,True,False,False,False,False,False,False,False,False,True,False
58,4.19,34.59,1,0,0,0,9.31,689,0.45005370569280345,0,0,True,False,False,False,False,True,False,False,False,False,False
73,5.28,70.48,1,1,0,0,9.45,941,0.5587301587301587,0,0,True,False,False,False,False,False,True,False,False,False,False
72,6.52,77.24,0,0,0,0,8.69,559,0.7502876869965478,0,0,True,False,False,False,False,False,False,False,False,False,False
33,8.21,71.99,1,0,1,0,17.59,1088,0.4667424673109722,0,0,True,False,False,False,True,False,False,False,False,True,False
46,9.49,21.32,1,1,0,0,13.63,86,0.6962582538517975,0,1,False,False,False,False,False,False,False,False,True,False,True
66,6.9,66.52,1,0,0,0,13.74,551,0.5021834061135372,0,0,True,False,False,False,False,False,False,False,True,False,True
65,19.25,29.6,1,0,0,0,9.37,390,2.054429028815368,0,0,True,False,True,False,False,False,False,False,False,False,False
47,15.89,42.13,0,0,0,0,9.54,263,1.6656184486373167,0,0,True,False,False,False,False,False,False,False,False,False,False
29,2.11,67.84,0,1,0,0,8.79,252,0.24004550625711035,0,0,False,False,False,True,False,False,False,False,False,False,False
52,18.51,55.94,0,0,0,1,17.96,356,1.0306236080178175,0,0,False,False,False,True,False,False,False,False,False,True,False
28,1.68,43.42,0,1,0,0,17.91,865,0.09380234505862646,0,0,False,False,True,False,False,False,False,False,False,True,False
63,8.54,80.87,0,0,0,0,14.39,518,0.5934676858929812,0,0,False,False,True,False,False,False,False,False,False,False,True
67,5.6,85.2,1,0,0,0,9.21,507,0.6080347448425624,0,0,False,False,False,False,False,False,True,False,False,False,False
38,8.32,73.65,0,0,0,0,18.76,1014,0.4434968017057569,0,0,True,False,False,False,False,False,False,True,False,True,False
38,7.65,77.69,0,0,0,0,14.28,821,0.5357142857142858,0,0,False,False,True,False,False,False,False,False,False,False,True
22,19.08,54.93,0,0,0,0,8.96,541,2.129464285714285,0,0,True,False,False,False,False,False,False,True,False,False,False
65,6.08,54.65,0,0,0,0,9.11,1042,0.6673984632272228,0,0,True,False,False,True,False,False,False,False,False,False,False
37,3.76,72.19,0,1,1,0,13.9,411,0.27050359712230215,0,0,False,False,False,False,False,False,False,True,False,False,True
54,5.25,55.16,1,0,0,1,14.71,481,0.3569000679809653,0,0,True,False,False,False,False,False,False,False,True,False,True
20,9.87,57.07,0,1,0,1,17.19,243,0.5741710296684118,0,0,False,False,False,True,False,False,False,False,False,True,False
61,2.01,35.94,0,0,1,0,18.24,594,0.11019736842105263,0,0,True,False,False,False,True,False,False,False,False,True,False
50,8.0,42.79,0,0,0,1,9.28,761,0.8620689655172414,0,0,False,False,False,True,False,False,False,False,False,False,False
70,15.36,56.15,1,0,0,1,14.56,468,1.054945054945055,0,0,False,False,False,False,True,False,False,False,False,False,True
26,17.37,77.41,1,1,1,0,9.33,784,1.8617363344051447,0,0,False,True,False,False,False,False,False,False,False,False,False
26,4.93,24.62,0,1,0,0,14.2,658,0.3471830985915493,0,0,False,False,False,False,False,False,True,False,False,False,True
21,2.63,65.74,1,0,0,1,13.82,932,0.1903039073806078,0,0,False,False,False,False,False,False,True,False,False,False,True
52,3.96,34.47,0,0,0,1,13.98,1095,0.2832618025751073,0,0,False,False,False,False,True,False,False,False,False,False,True
34,11.84,60.33,0,0,0,0,17.78,424,0.6659167604049493,0,0,True,False,False,False,False,False,False,False,False,True,False
51,6.3,27.8,1,1,1,1,13.81,276,0.4561911658218682,0,0,True,False,False,True,False,False,False,False,False,False,True
41,6.85,69.66,0,1,1,0,18.28,934,0.37472647702406997,0,0,False,False,False,False,False,True,False,False,False,True,False
49,1.07,37.79,1,0,0,1,9.27,277,0.11542610571736786,0,0,False,True,False,False,True,False,False,False,False,False,False
18,10.06,39.1,1,0,0,1,8.83,628,1.1392978482446205,0,0,False,False,False,True,False,False,False,False,False,False,False
25,1.14,9.18,3,0,0,0,13.68,894,0.08333333333333333,1,0,False,False,False,False,False,False,False,False,False,False,True
62,6.66,10.83,0,0,0,1,17.62,113,0.37797956867196364,0,0,False,False,False,False,False,False,False,False,False,True,False
40,24.16,50.03,1,1,0,0,9.25,802,2.611891891891892,0,0,True,False,False,False,False,False,False,False,False,False,False
64,18.06,20.73,1,0,0,1,8.49,80,2.127208480565371,0,1,True,False,False,False,False,False,False,False,False,False,False
57,4.61,72.6,0,1,0,1,13.42,579,0.3435171385991058,0,0,True,False,False,False,False,False,False,False,True,False,True
29,8.66,73.51,0,0,1,0,14.27,800,0.6068675543097407,0,0,True,False,False,True,False,False,False,False,False,False,True
71,10.18,17.1,0,0,0,0,17.64,1010,0.5770975056689343,0,0,False,False,False,False,False,False,False,False,True,True,False
29,4.32,59.79,0,0,0,1,14.39,494,0.3002084781097985,0,0,False,True,False,False,True,False,False,False,False,False,True
63,16.31,79.74,0,0,1,0,17.64,448,0.9246031746031745,0,0,False,False,False,False,False,False,False,False,False,True,False
64,4.33,72.68,0,0,0,1,13.66,116,0.3169838945827233,0,0,True,False,True,False,False,False,False,False,False,False,True
32,6.52,9.39,1,1,0,1,9.0,288,0.7244444444444444,0,0,True,False,False,False,False,False,False,False,False,False,False
58,8.77,15.85,2,0,0,1,13.66,340,0.6420204978038067,1,0,True,False,True,False,False,False,False,False,False,False,True
36,4.8,1.72,1,0,0,0,13.47,202,0.3563474387527839,0,0,False,False,False,False,False,False,False,False,True,False,True
43,4.91,47.48,0,1,0,0,17.84,969,0.27522421524663676,0,0,True,False,False,False,False,False,False,False,False,True,False
69,6.11,18.76,1,0,0,0,9.71,534,0.6292481977342945,0,0,True,False,False,False,False,False,False,True,False,False,False
46,16.4,72.92,0,0,0,0,8.85,358,1.8531073446327684,0,0,True,False,False,False,True,False,False,False,False,False,False
39,2.06,48.36,0,0,0,1,9.02,225,0.22838137472283815,0,0,True,False,False,False,False,False,False,False,False,False,False
57,13.17,54.69,2,0,0,1,13.93,91,0.9454414931801867,1,0,False,False,False,False,False,False,True,False,False,False,True
38,2.22,82.03,0,0,1,0,9.1,1078,0.24395604395604398,0,0,True,False,True,False,False,False,False,False,False,False,False
68,5.6,31.47,1,0,0,1,14.16,591,0.39548022598870053,0,0,True,False,False,False,False,True,False,False,False,False,True
55,13.9,5.41,1,1,0,1,18.05,926,0.7700831024930748,0,0,True,False,False,False,False,True,False,False,False,True,False
37,10.37,49.72,1,1,0,0,14.47,873,0.7166551485832756,0,0,True,False,False,False,False,False,False,False,False,False,True
74,8.76,42.87,0,1,0,1,14.29,69,0.6130160951714486,0,1,False,False,False,True,False,False,False,False,False,False,True
46,8.14,74.22,0,0,0,1,18.01,757,0.45197112715158244,0,0,False,False,False,False,False,False,False,True,False,True,False
68,13.24,37.3,0,0,1,0,14.04,486,0.9430199430199431,0,0,True,False,True,False,False,False,False,False,False,False,True
21,5.86,50.67,0,0,0,0,10.29,907,0.5694849368318757,0,0,False,False,False,False,False,False,False,True,False,False,False
72,15.24,39.7,1,0,1,0,9.25,817,1.6475675675675676,0,0,True,False,False,False,False,True,False,False,False,False,False
24,13.48,5.99,1,1,0,1,14.57,31,0.9251887439945092,0,1,False,False,False,False,True,False,False,False,False,False,True
45,36.32,30.87,0,1,1,0,9.95,245,3.650251256281407,0,0,True,False,False,False,False,True,False,False,False,False,False
45,10.32,72.95,1,0,1,0,13.53,806,0.762749445676275,0,0,True,False,False,False,True,False,False,False,False,False,True
21,12.83,57.48,1,1,1,0,18.0,708,0.7127777777777777,0,0,False,False,False,False,True,False,False,False,False,True,False
39,8.29,38.41,2,0,1,1,13.68,443,0.6059941520467835,1,0,False,False,False,False,False,False,False,False,True,False,True
29,13.22,20.78,1,0,0,1,8.35,239,1.5832335329341318,0,0,False,False,False,False,False,True,False,False,False,False,False
62,26.09,78.81,1,0,1,0,8.46,72,3.0839243498817965,0,1,True,False,False,True,False,False,False,False,False,False,False
20,19.45,78.73,2,0,0,0,17.77,167,1.0945413618458075,1,0,True,False,False,False,False,True,False,False,False,True,False
39,10.68,43.24,1,1,0,0,18.35,667,0.5820163487738419,0,0,False,True,False,False,False,False,False,True,False,True,False
61,11.47,65.53,0,1,0,0,14.05,498,0.8163701067615659,0,0,True,False,False,False,False,False,False,False,False,False,True
19,4.44,63.94,0,1,0,0,9.23,755,0.48104008667388953,0,0,True,False,False,False,False,False,True,False,False,False,False
41,5.29,76.73,0,0,0,1,14.13,231,0.3743807501769285,0,0,True,False,False,False,False,False,True,False,False,False,True
51,24.16,41.82,1,1,0,0,9.55,221,2.5298429319371727,0,0,True,False,False,True,False,False,False,False,False,False,False
44,9.91,42.42,0,0,0,0,8.46,136,1.1713947990543734,0,0,True,False,False,False,True,False,False,False,False,False,False
72,10.13,26.12,2,0,0,0,9.45,356,1.0719576719576722,1,0,False,False,False,True,False,False,False,False,False,False,False
58,2.4,63.25,0,0,0,1,13.81,779,0.1737871107892831,0,0,True,False,False,False,False,False,True,False,False,False,True
18,11.51,24.02,0,0,0,0,9.28,673,1.240301724137931,0,0,False,False,False,True,False,False,False,False,False,False,False
25,2.86,40.98,0,0,0,1,9.27,386,0.30852211434735705,0,0,True,False,True,False,False,False,False,False,False,False,False
40,5.92,22.34,1,0,0,0,9.14,624,0.6477024070021882,0,0,True,False,False,False,False,False,False,True,False,False,False
55,5.52,36.79,2,0,0,1,13.86,530,0.39826839826839827,1,0,False,False,False,False,False,False,False,True,False,False,True
23,3.81,87.84,0,0,0,0,13.22,497,0.28819969742813917,0,0,False,False,False,True,False,False,False,False,False,False,True
39,4.6,61.81,0,1,0,0,8.92,537,0.5156950672645739,0,0,False,False,False,False,False,False,False,True,False,False,False
42,7.27,55.83,0,1,1,0,17.89,135,0.40637227501397427,0,0,False,False,True,False,False,False,False,False,False,True,False
35,20.79,22.73,0,0,0,0,13.58,224,1.5309278350515463,0,0,True,False,False,False,False,False,False,False,False,False,True
34,3.2,48.26,1,1,0,1,8.8,76,0.36363636363636365,0,1,False,False,False,False,False,False,False,False,True,False,False
29,8.52,62.03,0,1,0,0,8.33,1038,1.0228091236494596,0,0,False,False,True,False,False,False,False,False,False,False,False
23,23.61,82.09,1,0,0,0,13.95,566,1.69247311827957,0,0,True,False,False,False,False,False,False,True,False,False,True
43,7.18,80.21,1,1,0,0,8.9,876,0.8067415730337077,0,0,False,False,False,False,False,False,False,True,False,False,False
44,2.74,61.44,1,1,1,0,9.08,738,0.30176211453744495,0,0,False,False,False,False,False,True,False,False,False,False,False
25,14.41,3.84,0,1,0,0,13.8,837,1.0442028985507246,0,0,True,False,False,False,False,False,False,True,False,False,True
36,10.15,25.72,0,0,1,0,14.45,641,0.7024221453287198,0,0,True,False,False,False,False,False,False,False,False,False,True
59,4.36,75.03,1,0,0,0,14.57,144,0.29924502402196296,0,0,True,False,False,False,False,False,True,False,False,False,True
18,8.68,47.85,0,0,0,0,13.68,709,0.6345029239766081,0,0,False,False,False,False,False,False,False,False,True,False,True
74,17.0,83.61,2,0,0,0,17.9,660,0.9497206703910616,1,0,True,False,True,False,False,False,False,False,False,True,False
46,7.14,19.92,1,0,0,1,9.11,248,0.7837541163556532,0,0,True,False,False,True,False,False,False,False,False,False,False
62,10.01,31.3,0,1,0,1,8.86,226,1.1297968397291196,0,0,True,False,False,False,False,False,False,True,False,False,False
66,3.66,53.9,0,1,0,1,17.61,430,0.20783645655877345,0,0,False,False,False,False,False,True,False,False,False,True,False
52,1.3,40.98,2,1,0,1,14.56,778,0.08928571428571429,1,0,False,False,False,False,False,True,False,False,False,False,True
57,0.45,55.39,0,1,1,1,14.67,710,0.03067484662576687,0,0,False,False,False,False,True,False,False,False,False,False,True
31,15.25,50.5,0,0,0,0,8.63,105,1.7670915411355734,0,0,True,False,False,False,False,False,False,False,True,False,False
52,4.95,61.56,1,0,0,0,8.91,316,0.5555555555555556,0,0,False,False,False,False,False,True,False,False,False,False,False
65,10.4,61.7,0,0,0,0,9.89,890,1.0515672396359959,0,0,False,False,False,False,True,False,False,False,False,False,False
62,6.37,30.99,0,0,0,1,13.68,771,0.4656432748538012,0,0,False,False,False,False,False,False,False,False,True,False,True
37,34.06,46.97,0,0,0,0,9.26,323,3.678185745140389,0,0,True,False,False,False,False,False,False,True,False,False,False
73,7.95,81.43,0,1,1,1,13.84,838,0.5744219653179191,0,0,True,False,False,False,False,False,False,False,True,False,True
66,1.62,44.03,1,0,0,1,13.92,915,0.1163793103448276,0,0,False,False,False,False,False,False,False,False,True,False,True
30,9.41,68.21,1,0,1,0,9.59,443,0.9812304483837331,0,0,True,False,False,True,False,False,False,False,False,False,False
55,4.69,78.24,0,0,1,1,9.16,460,0.5120087336244542,0,0,False,False,False,False,False,False,False,True,False,False,False
66,13.36,52.21,0,0,0,0,8.09,200,1.6514215080346106,0,0,False,False,False,False,False,False,False,False,False,False,False
63,1.38,77.89,2,0,0,0,9.16,573,0.15065502183406113,1,0,False,False,False,False,False,True,False,False,False,False,False
66,14.14,67.63,0,0,0,0,9.1,1018,1.5538461538461539,0,0,False,False,False,False,True,False,False,False,False,False,False
