user_id,age,gender,signup_date,last_active_date,country,subscription_type,average_watch_hours,mobile_app_usage_pct,complaints_raised,received_promotions,referred_by_friend,is_churned,monthly_fee
3249,27,Female,2026-04-29,2026-06-17,UK,Standard,6.04,57.38,1,0,0,1,14.87
3250,32,Male,2024-09-23,2026-08-12,Canada,Basic,4.18,63.42,0,0,0,0,8.68
3251,34,Female,2025-01-26,2026-08-02,UK,Premium,3.72,19.67,1,0,0,1,18.27
3252,57,Female,2025-03-28,2026-05-19,Germany,Basic,2.67,79.58,0,0,0,1,9.15
3253,35,Female,2025-12-20,2026-05-03,Germany,Standard,7.34,55.12,0,1,0,1,13.96
3254,72,Female,2024-01-03,2026-08-11,Ireland,Standard,11.7,37.04,1,1,1,0,13.71
3255,26,Female,2025-07-26,2026-08-13,UK,Standard,19.2,69.39,0,0,1,0,13.78
3256,42,Female,2025-12-19,2026-06-16,UK,Standard,6.81,77.56,1,0,0,1,14.14
3257,57,Female,2025-09-20,2026-08-17,Ireland,Premium,20.43,14.2,1,1,0,0,18.03
3258,31,Male,2026-01-02,2026-08-13,Ireland,Standard,10.04,13.22,0,1,0,0,14.39
3259,42,Male,2025-11-25,2026-08-11,France,Basic,15.11,89.62,0,1,0,0,8.72
3260,67,Male,2024-09-18,2026-08-15,Germany,Standard,9.65,13.7,0,1,1,0,13.81
3261,39,Female,2024-02-23,2026-07-11,France,Premium,3.5,14.78,0,0,1,1,17.63
3262,69,Female,2025-11-12,2026-05-17,Germany,Standard,6.92,42.43,2,0,1,1,13.36
3263,47,Female,2025-04-01,2026-08-14,France,Standard,2.8,23.94,1,0,0,0,14.12
3264,37,Female,2025-03-10,2026-08-19,Australia,Standard,3.71,70.72,2,1,0,0,13.98
3265,38,Male,2023-11-16,2026-08-13,UK,Basic,7.46,39.33,0,0,0,0,9.18
3266,61,Female,2023-10-28,2026-08-17,France,Basic,13.46,51.58,0,1,0,0,8.96
3267,49,Other,2024-08-19,2026-08-14,France,Premium,13.74,70.2,1,1,0,0,18.11
3268,68,Male,2024-05-28,2026-08-12,Germany,Standard,3.38,39.99,0,0,0,0,13.87
3269,63,Female,2025-05-18,2026-08-14,India,Basic,7.47,43.05,0,0,0,0,9.09
3270,66,Male,2025-01-28,2026-08-17,Germany,Premium,24.86,77.0,0,1,0,0,17.93
3271,73,Female,2024-02-01,2026-08-16,UK,Standard,7.42,17.86,0,1,0,0,13.8
3272,38,Male,2023-11-26,2026-08-16,Ireland,Standard,6.47,46.73,1,0,0,0,13.98
3273,52,Female,2025-12-23,2026-08-17,UK,Basic,1.52,25.57,0,0,0,0,8.76
3274,49,Female,2025-03-17,2026-05-04,India,Premium,3.23,74.93,1,0,0,1,17.65
3275,47,Male,2025-04-06,2026-07-01,USA,Standard,2.16,50.41,2,0,1,1,14.11
3276,72,Male,2024-12-30,2026-08-14,UK,Standard,4.97,76.62,0,0,0,0,14.32
3277,56,Female,2024-09-25,2026-05-26,USA,Basic,7.99,47.9,2,0,1,1,8.93
3278,66,Other,2025-01-17,2026-06-14,France,Basic,4.48,63.37,1,1,0,1,8.9
3279,29,Female,2026-01-04,2026-07-12,UK,Basic,5.02,53.09,1,0,0,1,10.13
3280,58,Female,2025-02-15,2026-08-16,India,Premium,2.89,49.73,1,1,1,0,18.32
3281,64,Male,2024-09-01,2026-08-14,USA,Basic,4.21,69.45,1,1,1,0,9.11
3282,35,Female,2025-04-10,2026-07-17,USA,Standard,10.18,45.9,0,0,0,1,13.74
3283,38,Female,2024-12-02,2026-08-14,India,Basic,11.36,55.75,0,0,0,0,9.3
3284,30,Female,2026-03-04,2026-08-10,UK,Basic,21.51,29.8,2,1,0,0,8.94
3285,38,Male,2023-10-10,2026-05-01,Australia,Basic,8.01,5.84,0,1,0,1,9.35
3286,25,Female,2025-11-21,2026-08-14,Germany,Standard,8.66,72.83,0,0,0,0,14.31
3287,63,Female,2025-09-08,2026-06-12,Canada,Standard,1.68,63.83,0,1,0,1,14.28
3288,57,Female,2024-09-22,2026-08-14,Germany,Premium,11.07,65.26,1,1,1,0,17.51
3289,63,Female,2024-07-18,2026-08-14,USA,Premium,15.32,76.04,1,1,0,0,18.17
3290,24,Female,2026-03-08,2026-08-18,France,Basic,8.08,36.35,0,1,1,0,7.89
3291,40,Female,2024-12-19,2026-08-17,UK,Premium,2.44,42.58,0,1,1,0,18.71
3292,61,Male,2025-05-08,2026-06-10,UK,Standard,3.06,42.45,0,1,0,1,14.4
3293,49,Female,2026-05-05,2026-07-29,France,Premium,6.35,73.8,0,0,0,1,18.16
3294,28,Male,2025-06-16,2026-05-18,UK,Basic,5.93,26.6,3,1,0,1,8.98
3295,39,Male,2025-07-12,2026-05-14,UK,Premium,2.77,48.58,1,0,0,1,17.95
3296,39,Male,2023-09-19,2026-08-10,Australia,Basic,5.2,54.55,1,1,0,0,9.27
3297,60,Female,2024-06-23,2026-08-13,Canada,Basic,12.94,82.22,0,0,0,0,9.21
3298,42,Male,2024-07-02,2026-08-16,Ireland,Basic,7.67,29.3,0,0,1,0,8.79
3299,39,Male,2024-06-17,2026-08-14,USA,Basic,1.89,71.08,0,1,1,0,8.56
3300,45,Female,2025-05-30,2026-08-19,Canada,Standard,14.65,68.36,2,1,1,0,15.07
3301,46,Male,2025-12-26,2026-07-08,Germany,Premium,2.87,76.06,0,0,0,1,18.0
3302,30,Male,2025-08-14,2026-06-13,Ireland,Standard,4.39,30.56,1,1,0,1,14.61
3303,35,Female,2024-07-30,2026-08-13,Ireland,Basic,8.44,44.42,0,1,0,0,8.69
3304,19,Female,2025-09-13,2026-08-16,France,Basic,17.23,48.62,2,0,0,0,8.2
3305,46,Male,2024-11-03,2026-08-14,UK,Basic,7.89,83.83,1,1,0,0,8.77
3306,38,Female,2026-04-29,2026-05-11,Canada,Premium,4.36,42.05,0,0,0,1,17.5
3307,32,Female,2023-09-28,2026-07-17,France,Basic,10.38,23.88,1,1,1,1,8.88
3308,69,Male,2024-02-29,2026-08-13,Germany,Standard,7.89,75.98,1,0,0,0,14.13
3309,44,Female,2025-11-27,2026-08-11,UK,Basic,9.65,73.01,1,0,0,0,8.59
3310,67,Other,2025-06-27,2026-08-15,UK,Standard,15.71,70.19,1,0,0,0,14.24
3311,48,Male,2025-06-23,2026-08-18,India,Basic,5.77,82.26,0,0,1,0,8.94
3312,32,Male,2024-07-04,2026-08-17,India,Basic,2.03,71.14,0,1,0,0,9.48
3313,68,Female,2026-06-21,2026-08-14,India,Basic,9.99,34.09,0,1,0,0,8.44
3314,40,Female,2023-11-12,2026-08-19,Australia,Basic,11.13,30.63,0,1,0,0,9.38
3315,41,Male,2024-11-23,2026-08-18,France,Basic,4.86,65.36,0,0,0,0,9.26
3316,61,Female,2025-10-11,2026-08-19,USA,Standard,12.42,84.86,0,0,0,0,13.89
3317,30,Female,2025-11-25,2026-08-10,Ireland,Basic,13.79,87.26,0,0,0,0,8.08
3318,39,Female,2024-07-20,2026-06-11,Germany,Basic,1.19,48.18,0,1,0,1,9.16
3319,60,Female,2026-06-20,2026-08-12,Ireland,Basic,6.22,35.8,0,0,0,0,9.12
3320,54,Male,2023-11-16,2026-06-22,Canada,Premium,2.21,42.61,2,1,0,1,17.6
3321,50,Female,2024-01-18,2026-08-13,USA,Standard,6.65,5.29,0,1,0,0,13.67
3322,73,Female,2025-12-26,2026-08-11,UK,Standard,6.77,42.85,2,1,0,0,14.38
3323,20,Male,2024-01-30,2026-08-15,USA,Basic,1.4,44.9,4,1,0,0,8.29
3324,71,Female,2024-12-15,2026-08-16,UK,Basic,9.51,25.42,1,0,0,0,9.17
3325,36,Female,2025-04-17,2026-08-11,France,Basic,6.02,64.09,0,0,1,0,9.41
3326,40,Male,2026-03-07,2026-07-15,India,Standard,4.19,52.69,0,0,0,1,14.61
3327,46,Female,2023-11-16,2026-08-15,USA,Standard,12.41,34.48,0,1,0,0,14.12
3328,47,Male,2025-10-10,2026-05-13,UK,Premium,2.21,7.14,1,0,0,1,17.07
3329,56,Male,2024-03-23,2026-08-10,Ireland,Premium,17.92,40.39,0,0,0,0,18.03
3330,61,Male,2025-08-04,2026-08-16,India,Standard,16.43,45.13,1,0,1,0,14.12
3331,64,Male,2026-07-04,2026-07-27,India,Standard,9.54,31.43,0,0,0,1,13.46
3332,42,Female,2025-06-02,2026-08-10,India,Basic,4.33,69.92,1,0,1,0,9.44
3333,54,Male,2026-07-15,2026-08-11,Ireland,Basic,6.52,35.33,0,1,1,0,9.14
3334,64,Female,2024-06-01,2026-05-12,Ireland,Premium,1.53,47.13,0,1,0,1,18.03
3335,25,Male,2026-04-25,2026-08-13,Ireland,Basic,7.28,13.26,1,0,0,0,9.67
3336,59,Female,2026-01-13,2026-07-06,India,Premium,6.52,14.17,1,1,0,1,17.93
3337,33,Female,2025-05-27,2026-08-16,USA,Standard,15.7,77.77,1,1,0,0,14.04
3338,25,Female,2025-11-15,2026-05-05,UK,Standard,10.91,57.8,1,0,1,1,14.3
3339,18,Male,2024-03-13,2026-08-13,Ireland,Basic,7.76,43.31,1,0,0,0,8.67
3340,61,Male,2025-12-26,2026-06-25,USA,Standard,12.79,32.32,0,0,0,1,14.67
3341,22,Male,2025-05-23,2026-08-10,UK,Standard,4.48,56.01,1,0,1,0,13.27
3342,20,Female,2025-01-18,2026-08-17,India,Basic,7.13,65.69,1,0,0,0,8.91
3343,18,Female,2025-03-21,2026-05-11,USA,Basic,2.2,11.27,0,0,0,1,9.23
3344,21,Female,2026-03-10,2026-08-10,India,Basic,5.49,47.12,0,0,0,0,9.58
3345,57,Female,2026-03-28,2026-08-17,Australia,Standard,12.38,47.8,0,0,0,0,14.57
3346,52,Male,2025-07-09,2026-08-17,Ireland,Basic,2.15,36.49,0,0,0,0,8.85
3347,49,Female,2023-11-17,2026-08-10,Canada,Standard,5.08,19.59,0,0,1,0,13.28
3348,59,Female,2025-12-22,2026-08-16,USA,Standard,5.72,27.98,0,1,0,0,14.69
3349,51,Female,2026-03-11,2026-04-26,Ireland,Basic,11.57,24.63,0,0,0,1,8.67
3350,60,Female,2026-02-17,2026-07-14,Germany,Standard,3.3,41.5,0,1,0,1,14.32
3351,42,Male,2024-01-13,2026-08-18,UK,Basic,4.27,35.38,0,0,0,0,9.07
3352,27,Male,2023-12-12,2026-08-14,Australia,Standard,8.09,58.37,0,0,0,0,14.22
3353,38,Female,2024-05-06,2026-08-11,Ireland,Basic,11.48,36.8,0,1,0,0,8.41
3354,63,Female,2026-02-24,2026-08-13,Germany,Basic,8.68,34.6,0,1,0,0,8.86
3355,56,Male,2024-08-05,2026-05-17,USA,Basic,3.53,22.66,0,0,0,1,9.05
3356,44,Female,2025-12-02,2026-08-18,USA,Standard,3.41,30.64,0,1,1,0,14.47
3357,44,Male,2025-04-26,2026-06-26,Germany,Basic,9.93,66.34,2,0,1,1,9.68
3358,19,Female,2024-01-26,2026-07-12,Australia,Basic,10.62,81.72,1,0,0,1,8.51
3359,58,Other,2026-04-05,2026-08-11,Germany,Basic,12.51,32.13,0,1,0,0,8.85
3360,65,Female,2026-04-19,2026-08-19,UK,Basic,19.53,51.13,1,0,0,0,8.17
3361,30,Female,2024-04-13,2026-08-10,USA,Standard,6.02,67.5,1,0,1,0,14.3
3362,26,Male,2026-03-03,2026-08-14,Germany,Standard,7.91,66.43,0,1,0,0,13.71
3363,69,Male,2026-07-10,2026-08-16,Canada,Premium,9.02,64.09,0,0,1,0,17.52
3364,53,Female,2025-04-29,2026-05-01,Canada,Basic,5.07,20.71,1,1,0,1,8.63
3365,39,Male,2024-01-06,2026-06-12,Germany,Basic,2.65,45.07,0,0,0,1,9.41
3366,59,Male,2025-06-21,2026-08-17,UK,Standard,15.5,51.02,2,0,1,0,14.12
3367,43,Female,2025-07-08,2026-08-18,USA,Standard,7.06,69.78,0,0,0,0,13.79
3368,71,Male,2025-07-25,2026-08-11,Canada,Basic,5.85,94.86,1,0,0,0,9.23
3369,29,Female,2024-09-06,2026-08-01,Germany,Standard,5.92,33.46,0,0,0,1,13.75
3370,34,Female,2023-10-08,2026-08-15,India,Standard,4.68,54.44,0,0,0,0,13.64
3371,31,Female,2024-10-17,2026-08-13,Germany,Basic,8.92,79.84,0,1,0,0,8.72
3372,31,Female,2024-12-25,2026-08-13,Ireland,Standard,17.14,31.31,2,1,1,0,13.74
3373,74,Female,2023-10-28,2026-08-18,Germany,Basic,10.0,14.48,0,1,0,0,9.11
3374,51,Female,2024-01-10,2026-08-18,UK,Premium,13.87,68.87,0,0,0,0,17.73
3375,70,Female,2025-06-20,2026-05-11,Canada,Standard,5.52,41.84,3,0,0,1,13.91
3376,74,Male,2026-01-16,2026-08-12,Ireland,Basic,7.85,61.38,0,0,0,0,8.8
3377,37,Female,2025-07-15,2026-08-18,Canada,Standard,11.58,25.71,0,0,0,0,13.83
3378,28,Female,2024-11-20,2026-08-10,Canada,Premium,12.8,26.24,0,0,0,0,18.12
3379,33,Male,2025-10-12,2026-08-10,UK,Standard,15.54,95.6,1,0,1,0,14.51
3380,68,Male,2023-08-29,2026-08-18,Germany,Basic,10.79,74.53,0,0,0,0,9.21
3381,48,Female,2026-04-30,2026-08-11,UK,Standard,3.91,62.02,1,1,1,0,14.02
3382,72,Male,2026-02-23,2026-08-13,Germany,Standard,5.1,62.19,0,0,1,0,13.56
3383,23,Female,2023-11-29,2026-08-16,Ireland,Basic,5.5,73.61,1,0,0,0,8.99
3384,73,Other,2023-11-02,2026-04-30,UK,Basic,9.34,44.22,1,0,0,1,8.99
3385,36,Male,2023-12-16,2026-08-10,UK,Standard,11.7,91.59,0,1,1,0,14.34
3386,54,Female,2025-03-13,2026-05-08,India,Standard,7.58,71.51,0,0,1,1,13.87
3387,21,Male,2024-07-28,2026-08-16,Australia,Basic,31.66,39.58,1,0,0,0,9.15
3388,64,Female,2024-08-17,2026-08-14,USA,Standard,4.08,10.65,1,0,1,0,13.48
3389,21,Male,2023-09-24,2026-08-16,UK,Standard,9.62,8.58,1,1,0,0,14.33
3390,37,Female,2024-04-16,2026-08-16,Australia,Basic,13.23,63.36,0,1,0,0,9.42
3391,27,Male,2025-05-13,2026-08-10,France,Basic,12.46,68.68,1,1,0,0,9.06
3392,41,Male,2023-08-28,2026-08-17,USA,Standard,8.98,26.26,1,0,0,0,13.89
3393,71,Male,2025-01-04,2026-08-12,India,Standard,6.13,86.81,2,0,0,0,13.26
3394,52,Male,2026-03-05,2026-08-10,Germany,Standard,6.47,28.4,3,0,1,0,14.94
3395,43,Female,2025-07-19,2026-08-19,France,Basic,3.04,85.4,1,0,0,0,9.1
3396,54,Male,2026-04-06,2026-07-17,Germany,Standard,6.75,81.51,0,1,1,1,13.87
3397,55,Female,2024-05-18,2026-05-25,Germany,Premium,1.92,41.36,0,0,0,1,18.08
3398,38,Female,2023-08-30,2026-08-19,Australia,Basic,8.26,67.97,0,0,0,0,8.53
3399,71,Female,2024-10-23,2026-08-15,Australia,Basic,13.16,64.71,1,0,0,0,9.04
3400,57,Female,2023-11-07,2026-08-12,USA,Standard,21.79,24.96,0,0,0,0,13.98
3401,56,Female,2023-12-06,2026-08-12,Germany,Basic,12.23,71.53,0,1,0,0,8.45
3402,38,Male,2024-03-18,2026-08-12,Canada,Basic,17.44,59.33,0,0,0,0,8.94
3403,27,Male,2026-05-04,2026-08-15,France,Basic,12.93,76.1,0,0,0,0,8.46
3404,55,Female,2025-12-24,2026-08-19,UK,Basic,2.4,17.54,0,1,0,0,8.81
3405,63,Female,2026-07-13,2026-07-13,Australia,Standard,8.42,11.05,0,1,0,1,13.52
3406,21,Other,2024-07-14,2026-08-12,Australia,Basic,2.99,25.32,0,0,1,0,9.1
3407,74,Male,2025-12-06,2026-08-13,Australia,Premium,22.23,16.85,1,0,0,0,18.0
3408,62,Male,2026-01-27,2026-07-06,USA,Standard,6.15,31.33,1,0,0,1,13.7
3409,37,Male,2026-05-01,2026-05-15,Germany,Standard,1.46,67.43,0,0,0,1,14.16
3410,34,Female,2025-11-25,2026-08-10,Canada,Basic,2.0,65.7,0,1,0,0,9.32
3411,72,Female,2023-09-05,2026-06-17,UK,Standard,10.16,46.75,0,0,0,1,14.48
3412,24,Male,2026-01-15,2026-08-11,UK,Standard,5.16,37.99,1,1,0,0,13.99
3413,21,Female,2024-10-29,2026-08-10,Germany,Standard,10.4,61.86,1,0,0,0,14.44
3414,46,Female,2023-10-11,2026-08-19,Canada,Premium,21.89,37.94,0,0,0,0,17.29
3415,31,Female,2024-04-27,2026-05-13,USA,Standard,6.49,42.43,1,0,0,1,14.57
3416,20,Male,2024-11-14,2026-08-14,Australia,Standard,2.78,48.21,1,1,0,0,14.01
3417,41,Female,2024-02-10,2026-08-16,Australia,Standard,24.31,69.02,1,1,0,0,13.9
3418,54,Female,2026-01-24,2026-08-18,France,Standard,26.11,8.19,0,1,0,0,13.86
3419,33,Female,2023-11-09,2026-08-11,France,Basic,6.66,70.63,0,0,0,0,8.51
3420,72,Female,2025-10-14,2026-08-15,France,Basic,6.5,58.41,1,0,0,0,9.11
3421,69,Male,2024-05-14,2026-08-14,India,Premium,14.09,12.96,0,1,1,0,18.44
3422,21,Male,2026-05-15,2026-07-02,Germany,Basic,3.84,24.37,0,0,0,1,9.44
3423,73,Female,2025-01-23,2026-08-16,UK,Premium,22.63,64.19,1,0,0,0,18.0
3424,41,Male,2025-02-16,2026-08-19,Australia,Basic,17.6,55.52,0,1,0,0,8.63
3425,51,Female,2025-03-09,2026-08-12,India,Standard,12.89,25.53,1,0,0,0,13.4
3426,47,Female,2023-12-18,2026-08-14,UK,Standard,13.02,70.82,1,1,0,0,13.52
3427,35,Female,2024-07-24,2026-08-12,UK,Basic,6.6,19.96,0,1,0,0,8.85
3428,36,Male,2023-08-16,2026-07-22,Germany,Standard,4.93,62.23,1,0,0,1,14.14
3429,48,Male,2023-08-27,2026-08-16,Ireland,Standard,7.6,30.47,0,0,0,0,14.03
3430,36,Female,2026-01-13,2026-07-05,France,Standard,5.27,82.52,1,0,0,1,14.08
3431,66,Male,2023-12-17,2026-08-14,India,Standard,18.3,40.56,1,0,1,0,13.71
3432,63,Female,2026-03-07,2026-08-15,Ireland,Basic,7.52,12.0,0,0,1,0,9.07
3433,36,Female,2025-01-21,2026-08-16,Ireland,Standard,10.61,63.56,1,1,1,0,13.59
3434,39,Male,2024-05-19,2026-08-18,India,Basic,1.48,57.13,2,0,1,0,8.79
3435,41,Female,2025-01-12,2026-08-12,Canada,Basic,19.39,91.28,0,0,0,0,8.97
3436,62,Male,2024-02-08,2026-08-12,France,Premium,2.79,78.28,0,1,1,0,18.47
3437,29,Male,2023-12-18,2026-08-13,Germany,Standard,11.07,54.2,1,0,0,0,13.75
3438,47,Other,2025-02-11,2026-08-19,India,Standard,5.97,22.16,0,0,0,0,14.02
3439,55,Other,2026-01-28,2026-08-10,UK,Standard,14.1,54.44,0,1,0,0,13.43
3440,70,Female,2024-10-22,2026-08-15,India,Basic,11.37,13.62,1,0,0,0,9.09
3441,48,Female,2025-12-26,2026-06-27,Australia,Standard,3.09,62.18,2,0,0,1,13.93
3442,53,Female,2023-12-15,2026-08-10,India,Standard,12.6,60.07,0,0,0,0,14.06
3443,36,Male,2026-04-08,2026-06-13,Canada,Basic,3.48,18.67,0,0,0,1,9.12
3444,65,Male,2023-08-22,2026-08-14,France,Premium,4.56,60.06,1,1,0,0,18.19
3445,62,Female,2023-09-08,2026-08-11,France,Standard,2.22,94.47,1,1,0,0,14.73
3446,53,Male,2025-10-04,2026-08-10,Ireland,Basic,7.41,78.55,0,0,0,0,9.34
3447,47,Female,2024-12-31,2026-05-10,USA,Standard,5.74,26.39,0,0,0,1,14.95
3448,72,Female,2023-11-30,2026-08-13,France,Basic,17.14,76.09,0,1,0,0,8.33
3449,66,Female,2024-04-04,2026-08-14,France,Basic,24.53,54.62,2,0,0,0,9.11
3450,72,Female,2025-06-05,2026-08-11,Canada,Standard,7.24,59.84,3,0,0,0,13.89
3451,50,Male,2024-02-20,2026-08-19,Canada,Premium,21.08,74.2,3,0,1,0,17.42
3452,35,Male,2024-02-16,2026-08-10,Germany,Standard,4.41,52.47,1,1,1,0,14.56
3453,69,Female,2025-05-23,2026-04-27,Australia,Premium,9.11,11.08,0,0,0,1,18.49
3454,66,Female,2026-02-16,2026-08-15,Canada,Premium,10.89,59.24,1,0,1,0,18.52
3455,45,Female,2026-02-20,2026-05-09,India,Premium,11.83,43.65,0,1,1,1,18.03
3456,64,Female,2025-12-21,2026-08-15,Australia,Basic,7.42,88.38,0,1,0,0,8.64
3457,28,Male,2024-02-21,2026-08-16,Germany,Standard,20.45,20.36,0,0,0,0,14.3
3458,74,Female,2024-06-26,2026-08-15,India,Basic,6.52,59.38,0,0,0,0,9.0
3459,71,Female,2025-01-26,2026-08-12,France,Standard,1.01,45.1,0,1,0,0,14.48
3460,62,Male,2024-08-19,2026-08-17,USA,Premium,8.73,62.82,0,0,1,0,18.51
3461,50,Male,2026-01-30,2026-08-16,UK,Basic,8.72,53.46,1,0,0,0,8.74
3462,34,Female,2025-07-15,2026-08-15,UK,Standard,2.43,79.94,0,1,0,0,14.04
3463,23,Female,2024-01-20,2026-08-11,Ireland,Standard,8.54,34.4,2,0,0,0,13.69
3464,21,Male,2024-05-10,2026-08-15,France,Basic,5.16,36.26,0,1,0,0,9.42
3465,37,Female,2025-11-07,2026-08-13,Ireland,Basic,2.54,81.03,2,1,0,0,9.04
3466,65,Male,2023-11-04,2026-07-20,USA,Standard,3.94,29.53,0,0,0,1,13.53
3467,64,Male,2024-09-13,2026-06-27,UK,Basic,4.36,43.35,1,1,0,1,8.56
3468,44,Female,2024-03-09,2026-08-18,Ireland,Standard,9.24,23.73,1,0,0,0,14.03
3469,32,Female,2025-05-31,2026-08-14,France,Standard,4.58,82.06,3,1,0,0,13.63
3470,23,Female,2025-08-26,2026-08-12,Australia,Standard,5.91,19.53,2,1,0,0,13.86
3471,64,Male,2024-01-15,2026-08-12,Canada,Basic,4.69,24.12,0,0,0,0,8.37
3472,31,Male,2023-12-02,2026-08-17,Germany,Standard,11.9,44.98,0,0,0,0,13.81
3473,28,Male,2024-04-18,2026-05-30,India,Basic,11.96,18.22,1,0,0,1,8.62
3474,56,Male,2025-11-14,2026-05-14,Ireland,Premium,3.02,64.04,1,0,0,1,18.33
3475,26,Male,2024-07-06,2026-08-15,USA,Basic,4.1,70.79,0,1,0,0,8.76
3476,43,Male,2025-09-16,2026-06-04,India,Premium,2.28,25.78,0,0,0,1,17.93
3477,33,Male,2024-12-25,2026-08-15,UK,Standard,2.53,64.65,1,1,0,0,13.94
3478,22,Male,2024-05-14,2026-08-12,France,Standard,9.88,47.8,0,0,0,0,14.26
3479,74,Female,2023-10-24,2026-08-14,USA,Basic,5.39,56.68,0,0,0,0,9.67
3480,69,Male,2024-06-20,2026-08-13,Germany,Basic,11.1,92.28,1,0,0,0,9.04
3481,27,Male,2025-10-01,2026-07-13,Germany,Standard,7.27,26.39,0,0,0,1,13.44
3482,67,Female,2025-06-06,2026-08-13,USA,Basic,7.59,34.72,1,0,0,0,8.28
3483,20,Male,2026-01-04,2026-06-05,Ireland,Premium,4.14,53.92,2,0,0,1,18.18
3484,30,Female,2026-05-02,2026-08-13,Ireland,Basic,8.01,44.61,0,1,1,0,8.82
3485,60,Male,2026-03-06,2026-08-18,UK,Premium,21.14,69.39,0,1,0,0,17.92
3486,66,Male,2025-12-20,2026-08-15,Australia,Standard,5.32,24.27,1,0,0,0,14.34
3487,47,Male,2024-11-09,2026-08-19,UK,Basic,18.4,50.77,2,0,0,0,9.16
3488,71,Male,2023-12-04,2026-08-16,Canada,Standard,12.73,41.36,1,0,0,0,14.05
3489,62,Female,2026-02-05,2026-08-19,Australia,Basic,16.14,94.04,1,1,0,0,8.34
3490,23,Female,2025-05-17,2026-07-01,France,Basic,3.36,62.92,1,0,0,1,8.97
3491,34,Male,2026-03-22,2026-06-03,India,Basic,1.15,62.74,2,0,0,1,8.95
3492,62,Male,2025-08-24,2026-08-11,France,Premium,5.71,33.34,1,0,0,0,17.39
3493,68,Female,2024-11-08,2026-08-13,Canada,Standard,13.59,46.93,0,1,0,0,13.99
3494,70,Male,2026-06-14,2026-08-14,UK,Standard,1.48,36.57,0,1,0,0,14.13
3495,36,Female,2023-11-30,2026-08-18,Australia,Basic,5.67,57.6,1,1,1,0,8.81
3496,59,Male,2024-03-28,2026-08-13,Australia,Standard,6.8,50.73,1,1,0,0,13.93
3497,52,Female,2024-05-15,2026-08-14,Canada,Basic,7.58,34.22,1,0,0,0,8.79
3498,63,Male,2025-10-08,2026-08-17,France,Basic,39.0,41.34,2,1,0,0,9.55
3499,43,Male,2024-02-15,2026-08-10,USA,Basic,17.07,62.87,0,0,0,0,8.69
3500,68,Female,2025-12-13,2026-08-14,Ireland,Standard,3.09,64.75,0,1,0,0,13.73
3501,22,Female,2023-09-24,2026-08-15,Australia,Standard,3.68,33.78,0,0,0,0,13.63
3502,46,Female,2025-12-17,2026-05-06,India,Basic,3.42,29.89,2,0,1,1,9.19
3503,54,Female,2024-09-08,2026-08-19,India,Premium,10.24,87.83,0,0,0,0,17.94
3504,37,Female,2025-10-01,2026-08-14,Australia,Basic,9.6,32.16,1,1,1,0,8.1
3505,66,Male,2026-06-08,2026-08-18,Canada,Standard,9.93,60.87,0,0,1,0,14.63
3506,38,Female,2024-08-27,2026-08-11,Australia,Basic,18.18,24.19,0,0,0,0,8.33
3507,27,Male,2023-12-05,2026-08-15,France,Basic,7.39,49.38,1,0,0,0,8.4
3508,22,Female,2026-03-29,2026-07-28,Canada,Premium,1.99,19.39,0,1,0,1,18.04
3509,53,Other,2024-01-12,2026-08-11,USA,Premium,20.89,42.69,2,0,1,0,18.06
3510,23,Male,2025-11-26,2026-07-08,India,Standard,11.13,30.19,0,0,1,1,13.76
3511,43,Male,2024-10-06,2026-07-09,Australia,Premium,5.18,24.2,1,1,0,1,17.6
3512,21,Male,2026-02-13,2026-08-17,Germany,Premium,11.43,17.52,0,0,1,0,18.17
3513,56,Male,2024-01-25,2026-08-16,UK,Standard,9.28,35.31,0,0,0,0,14.24
3514,56,Female,2023-12-03,2026-08-19,India,Premium,2.59,39.15,0,1,0,0,17.91
3515,67,Male,2024-03-20,2026-08-13,USA,Basic,4.98,72.26,2,0,0,0,8.64
3516,52,Male,2024-02-16,2026-08-18,Germany,Standard,3.72,46.45,0,0,0,0,14.45
3517,18,Female,2026-05-22,2026-08-16,India,Standard,18.23,73.01,0,0,0,0,13.98
3518,41,Female,2025-06-15,2026-06-06,USA,Basic,10.75,27.25,0,1,1,1,8.94
3519,74,Female,2024-04-14,2026-08-15,Ireland,Premium,15.06,72.23,0,0,1,0,18.04
3520,53,Female,2025-04-01,2026-08-17,USA,Basic,2.01,39.29,1,0,0,0,9.24
3521,23,Female,2024-10-04,2026-06-06,USA,Premium,6.36,37.38,1,0,0,1,18.04
3522,58,Other,2024-03-28,2026-08-17,Ireland,Basic,2.49,18.16,2,0,0,0,8.9
3523,71,Female,2024-01-09,2026-08-12,Australia,Basic,10.93,63.52,0,1,0,0,8.73
3524,63,Female,2024-10-21,2026-08-14,UK,Basic,4.1,42.87,0,0,0,0,8.59
3525,61,Male,2024-10-10,2026-05-13,France,Premium,6.31,20.14,0,0,0,1,17.79
3526,74,Male,2025-12-20,2026-06-20,Germany,Basic,4.37,33.65,1,1,0,1,8.87
3527,48,Female,2023-11-04,2026-08-19,India,Standard,25.26,73.21,0,0,1,0,14.04
3528,37,Female,2024-05-08,2026-07-14,France,Standard,2.56,97.78,2,0,0,1,14.6
3529,41,Female,2026-03-15,2026-08-13,Canada,Basic,2.94,59.84,0,0,0,0,8.41
3530,42,Other,2023-12-12,2026-08-11,UK,Premium,7.72,81.53,0,0,0,0,18.7
